WBAN;YearMonthDay;Tmax;Tmin;Tavg;Depart;DewPoint;WetBulb;Heat;Cool;Sunrise;Sunset;CodeSum;Depth;Water1;SnowFall;PrecipTotal;StnPressure;SeaLevel;ResultSpeed;ResultDir;AvgSpeed;Max5Speed;Max5Dir;Max2Speed;Max2Dir
4838;20150609;87;56;72;M;57;64;0;7;-;-; ;M;M;M;0.00;29.08;29.77;5.6;23;6.8;21;290;15;220
4838;20150610;92;64;78;M;61;66;0;13;-;-; ;M;M;M;0.00;29.07;29.73;3.3;24;8.1;24;230;18;310
4838;20150611;69;56;63;M;56;59;2;0;-;-;RA BR HZ;M;M;M;0.19;29.14;29.84;6.4;5;6.9;22;40;16;50
4838;20150612;65;56;61;M;56;58;4;0;-;-;RA BR;M;M;M;0.25;29.21;29.87;5.0;2;5.8;20;40;14;20
4838;20150613;87;55;71;M;63;65;0;6;-;-;TSRA RA FG BR HZ VCTS;M;M;M;0.86;29.25;29.93;1.3;17;5.2;22;200;16;190
4838;20150614;84;69;77;M;67;70;0;12;-;-;RA BR;M;M;M;0.34;29.23;29.91;4.9;23;6.6;23;230;16;260
4838;20150615;81;67;74;M;70;71;0;9;-;-;RA FG BR VCTS;M;M;M;1.72;29.25;29.92;3.3;21;5.7;21;350;16;350
4838;20150616;69;53;61;M;51;57;4;0;-;-;BR;M;M;M;0.00;29.45;30.13;6.8;3;7.4;22;30;16;20
4838;20150617;71;53;62;M;56;59;3;0;-;-;RA BR;M;M;M;0.17;29.31;30.01;1.7;8;3.6;11;60;9;50
4838;20150618;82;58;70;M;60;64;0;5;-;-;TSRA BR;M;M;M;0.26;29.28;29.97;3.2;28;8.3;27;250;20;40
4838;20150619;64;53;59;M;49;53;6;0;-;-; ;M;M;M;0.00;29.36;30.06;7.9;4;8.2;19;10;15;10
4838;20150620;78;52;65;M;59;62;0;0;-;-;RA VCTS;M;M;M;0.23;29.15;29.86;1.9;19;5.2;29;170;24;150
4838;20150621;86;67;77;M;63;68;0;12;-;-; ;M;M;M;0.00;29.23;29.90;4.0;27;5.2;20;230;15;240
4838;20150622;83;65;74;M;70;72;0;9;-;-;RA BR VCTS;M;M;M;0.14;29.13;29.82;8.3;21;10.6;37;190;30;190
4838;20150623;82;62;72;M;55;62;0;7;-;-; ;M;M;M;0.00;29.37;30.03;5.2;33;7.6;27;350;20;320
4838;20150624;79;59;69;M;58;63;0;4;-;-; ;M;M;M;  T;29.41;30.09;2.9;22;3.5;16;220;12;190
4838;20150625;77;60;69;M;63;64;0;4;-;-;RA BR VCTS;M;M;M;0.93;29.28;29.98;2.4;4;4.3;16;160;13;50
4838;20150626;67;58;63;M;57;59;2;0;-;-;RA BR HZ;M;M;M;0.07;29.32;30.00;6.5;4;7.2;21;20;16;30
4838;20150627;75;55;65;M;50;57;0;0;-;-; ;M;M;M;0.00;29.28;29.98;6.9;2;7.3;22;20;16;50
4838;20150628;81;53;67;M;53;59;0;2;-;-;RA;M;M;M;0.01;29.18;29.88;1.8;14;2.4;14;190;12;190
4838;20150629;75;63;69;M;61;64;0;4;-;-;RA BR VCTS;M;M;M;0.21;29.11;29.81;1.3;15;2.8;16;50;13;50
4838;20150630;77;56;67;M;58;61;0;2;-;-; ;M;M;M;  T;29.16;29.84;4.8;36;7.3;22;40;17;50
14819;20150601;62;48;55;M;41;48;10;0;-;-; ;M;M;M;0.00;29.54;30.22;10.4;4;10.4;23;40;18;40
14819;20150602;71;45;58;M;45;52;7;0;-;-; ;M;M;M;0.00;29.46;30.14;4.5;9;4.8;19;70;15;80
14819;20150603;79;55;67;M;52;58;0;2;-;-; ;M;M;M;0.00;29.36;30.02;5.8;15;6.8;20;150;14;90
14819;20150604;82;62;72;M;60;65;0;7;-;-; ;M;M;M;0.00;29.33;29.97;7.3;21;8.4;20;170;14;200
14819;20150605;73;56;65;M;54;58;0;0;-;-;BR;M;M;M;0.00;29.44;30.09;14.6;2;14.9;32;10;26;10
14819;20150606;73;54;64;M;51;57;1;0;-;-; ;M;M;M;0.00;29.41;30.08;7.5;6;8.9;31;350;16;60
14819;20150607;83;60;72;M;65;67;0;7;-;-;RA BR;M;M;M;0.44;29.08;29.76;10.8;19;11.5;31;200;23;220
14819;20150608;86;63;75;M;61;65;0;10;-;-;TS TSRA;M;M;M;0.10;29.05;29.70;10.5;25;11.3;39;320;29;300
14819;20150609;87;61;74;M;59;65;0;9;-;-; ;M;M;M;0.00;29.11;29.75;7.7;23;8.6;22;200;17;220
14819;20150610;94;71;83;M;65;70;0;18;-;-;TS TSRA;M;M;M;0.09;29.09;29.70;6.5;23;12.5;35;260;25;250
14819;20150611;79;65;72;M;60;64;0;7;-;-;TSRA RA BR;M;M;M;0.20;29.15;29.80;4.5;5;6.6;20;360;16;360
14819;20150612;74;58;66;M;61;62;0;1;-;-;RA DZ BR;M;M;M;0.17;29.21;29.83;3.8;1;7.5;26;300;20;290
14819;20150613;88;58;73;M;66;69;0;8;-;-;RA FG BR;M;M;M;0.19;29.26;29.90;4.0;20;6.5;29;190;24;190
14819;20150614;85;70;78;M;70;72;0;13;-;-;TSRA RA DZ BR;M;M;M;1.54;29.26;29.89;7.0;23;8.5;24;240;18;240
14819;20150615;83;71;77;M;71;73;0;12;-;-;RA BR;M;M;M;1.75;29.28;29.89;4.2;24;7.4;26;330;24;330
14819;20150616;74;60;67;M;53;60;0;2;-;-; ;M;M;M;  T;29.46;30.09;9.9;3;10.7;27;360;18;60
14819;20150617;72;58;65;M;58;62;0;0;-;-;RA BR;M;M;M;0.33;29.33;29.99;1.0;1;3.8;12;350;9;60
14819;20150618;82;59;71;M;64;67;0;6;-;-;FG BR;M;M;M;0.48;29.30;29.94;5.8;27;10.4;33;310;25;310
14819;20150619;68;57;63;M;53;57;2;0;-;-; ;M;M;M;0.00;29.36;30.02;10.7;3;11.0;21;10;16;40
14819;20150620;82;57;70;M;62;65;0;5;-;-;TSRA RA;M;M;M;0.22;29.17;29.83;1.9;21;6.8;30;150;24;170
14819;20150621;87;70;79;M;66;70;0;14;-;-;RA;M;M;M;  T;29.25;29.88;7.6;24;8.5;25;290;16;290
14819;20150622;85;72;79;M;72;74;0;14;-;-;RA;M;M;M;0.04;29.17;29.81;10.6;21;12.2;38;220;31;220
14819;20150623;81;67;74;M;57;64;0;9;-;-; ;M;M;M;0.00;29.38;30.00;4.0;36;8.5;27;330;22;340
14819;20150624;79;66;73;M;60;65;0;8;-;-; ;M;M;M;0.00;29.44;30.07;4.6;22;5.9;20;200;15;220
14819;20150625;83;65;74;M;65;67;0;9;-;-;TSRA RA DZ BR;M;M;M;0.52;29.29;29.94;2.4;2;8.8;20;280;15;260
14819;20150626;70;61;66;M;61;62;0;1;-;-;RA BR HZ;M;M;M;0.70;29.31;29.96;8.3;2;8.8;20;30;17;30
14819;20150627;77;59;68;M;51;58;0;3;-;-; ;M;M;M;  T;29.29;29.95;9.0;1;9.6;24;20;20;20
14819;20150628;81;58;70;M;55;62;0;5;-;-;RA;M;M;M;  T;29.20;29.86;4.6;21;6.0;29;180;18;190
14819;20150629;75;66;71;M;64;66;0;6;-;-;RA BR;M;M;M;0.06;29.13;29.78;2.4;16;4.8;13;80;12;80
14819;20150630;80;61;71;M;60;64;0;6;-;-;BR;M;M;M;0.00;29.18;29.81;5.6;35;8.4;30;320;20;30
94846;20150601;60;44;52;-12;39;46;13;0;419;1920; ;0;M;0.0;0.00;29.49;30.23;9.6;5;9.3;20;40;17;50
94846;20150602;70;42;56;-8;43;50;9;0;419;1920; ;0;M;0.0;0.00;29.39;30.14;4.3;10;5.3;21;120;15;110
94846;20150603;77;50;64;0;51;57;1;0;418;1921; ;0;M;0.0;0.00;29.28;30.02;6.3;16;7.0;21;180;15;130
94846;20150604;81;57;69;5;59;63;0;4;418;1922; ;0;M;0.0;0.00;29.26;29.98;5.5;20;7.3;19;190;14;190
94846;20150605;70;55;63;-2;53;56;2;0;417;1923;BR;0;M;0.0;0.00;29.39;30.10;14.5;3;14.8;29;20;25;10
94846;20150606;71;52;62;-4;50;55;3;0;417;1923; ;0;M;0.0;0.00;29.35;30.09;7.4;5;8.3;20;60;14;40
94846;20150607;81;55;68;2;64;66;0;3;417;1924;TSRA BR;0;M;0.0;0.36;29.01;29.76;11.1;20;12.0;29;180;21;210
94846;20150608;84;61;73;7;60;64;0;8;417;1925;TS;0;M;0.0;0.04;29.00;29.71;8.3;27;11.5;34;340;28;340
94846;20150609;85;60;73;7;57;64;0;8;416;1925; ;0;M;0.0;0.00;29.05;29.76;8.0;24;8.7;20;210;15;230
94846;20150610;92;68;80;13;62;67;0;15;416;1926; ;0;M;0.0;0.00;29.03;29.72;4.0;24;11.5;31;250;23;250
94846;20150611;72;58;65;-2;57;61;0;0;416;1926;RA BR;0;M;0.0;0.27;29.10;29.82;7.6;4;8.2;23;30;20;40
94846;20150612;67;56;62;-6;58;59;3;0;416;1927;TSRA RA DZ BR;0;M;0.0;0.13;29.15;29.85;6.2;2;8.2;20;20;16;30
94846;20150613;86;56;71;3;64;66;0;6;416;1927;TSRA RA DZ FG BR HZ;0;M;0.0;0.40;29.20;29.91;1.8;18;6.8;23;150;17;130
94846;20150614;83;68;76;8;68;70;0;11;416;1928;RA BR;0;M;0.0;0.60;29.19;29.90;6.1;24;6.9;23;230;17;260
94846;20150615;80;68;74;6;70;71;0;9;416;1928;TSRA RA FG BR;0;M;0.0;2.56;29.21;29.91;3.5;23;5.5;25;340;18;350
94846;20150616;72;56;64;-5;52;58;1;0;416;1929;BR;0;M;0.0;0.00;29.40;30.11;9.2;4;10.3;M;M;14;20
94846;20150617;72;56;64;-5;57;60;1;0;416;1929;RA BR HZ;0;M;0.0;0.14;29.26;30.00;1.1;12;4.6;11;360;9;190
94846;20150618;79;58;69;-1;62;64;0;4;416;1929;RA FG BR;0;M;0.0;0.27;29.24;29.96;4.1;29;10.2;26;10;21;10
94846;20150619;67;54;61;-9;50;54;4;0;416;1930; ;0;M;0.0;0.00;29.31;30.04;9.9;4;10.2;24;40;16;40
94846;20150620;78;53;66;-4;59;62;0;1;416;1930; ;0;M;0.0;0.31;29.11;29.85;1.5;26;7.1;31;160;25;160
94846;20150621;84;67;76;6;64;68;0;11;416;1930; ;0;M;0.0;0.00;29.18;29.89;6.9;26;8.2;21;260;16;270
94846;20150622;83;66;75;5;70;72;0;10;417;1931;RA BR;0;M;0.0;0.09;29.09;29.81;8.1;21;10.4;35;200;28;200
94846;20150623;82;63;73;3;54;62;0;8;417;1931; ;0;M;0.0;0.00;29.33;30.01;7.2;33;9.9;29;330;22;330
94846;20150624;79;60;70;-1;59;64;0;5;417;1931; ;0;M;0.0;  T;29.38;30.08;3.7;22;4.9;18;250;15;270
94846;20150625;79;61;70;-1;63;65;0;5;417;1931;TSRA RA BR;0;M;0.0;1.01;29.23;29.96;2.2;2;7.1;21;350;15;360
94846;20150626;67;58;63;-8;58;60;2;0;418;1931;RA BR;0;M;0.0;0.13;29.27;29.98;8.9;3;9.4;21;40;16;40
94846;20150627;76;56;66;-5;50;57;0;1;418;1931; ;0;M;0.0;0.00;29.24;29.96;8.6;2;9.0;24;40;20;40
94846;20150628;79;54;67;-4;54;60;0;2;419;1931;RA;0;M;0.0;0.02;29.14;29.87;3.0;19;3.7;19;180;14;180
94846;20150629;75;64;70;-1;62;64;0;5;419;1931;TSRA RA BR;0;M;0.0;0.62;29.07;29.79;1.1;8;4.1;16;90;13;80
94846;20150630;77;57;67;-5;58;62;0;2;419;1931;BR;0;M;0.0;0.17;29.12;29.82;5.4;35;8.6;23;340;17;40
4838;20150701;67;52;60;M;51;54;5;0;-;-; ;M;M;M;0.00;29.30;29.99;4.6;4;5.3;17;350;13;50
4838;20150702;66;50;58;M;51;54;7;0;-;-; ;M;M;M;0.00;29.31;30.01;7.2;3;7.5;20;20;15;20
4838;20150703;76;54;65;M;53;58;0;0;-;-; ;M;M;M;0.00;29.27;29.97;1.9;6;2.7;13;30;9;60
4838;20150704;81;57;69;M;55;61;0;4;-;-;BR HZ;M;M;M;0.00;29.31;29.99;0.7;8;2.3;13;100;10;100
4838;20150705;84;59;72;M;59;64;0;7;-;-;BR HZ;M;M;M;0.00;29.36;30.04;3.4;18;4.3;20;180;15;190
4838;20150706;87;64;76;M;67;69;0;11;-;-;RA BR HZ;M;M;M;0.81;29.21;29.92;8.2;20;9.8;33;250;25;250
4838;20150707;72;54;63;M;51;56;2;0;-;-;RA BR;M;M;M;0.14;29.35;30.02;9.4;2;10.6;31;40;24;20
4838;20150708;65;52;59;M;54;57;6;0;-;-;RA BR;M;M;M;0.13;29.34;30.06;4.7;5;5.5;14;40;10;40
4838;20150709;75;58;67;M;55;59;0;2;-;-;BR;M;M;M;0.00;29.34;30.02;3.4;2;5.5;15;360;13;360
4838;20150710;81;58;70;M;56;61;0;5;-;-;BR;M;M;M;0.00;29.42;30.10;1.8;8;2.6;13;60;10;60
4838;20150711;79;60;70;M;60;64;0;5;-;-;RA BR;M;M;M;0.02;29.40;30.10;2.5;15;3.7;15;170;13;170
4838;20150712;81;66;74;M;65;68;0;9;-;-;BR;M;M;M;0.01;29.26;29.97;3.4;10;4.5;14;100;10;160
4838;20150713;87;68;78;M;68;71;0;13;-;-;TSRA;M;M;M;0.27;28.98;29.69;6.8;20;9.7;47;310;31;350
4838;20150714;81;61;71;M;61;65;0;6;-;-; ;M;M;M;0.00;29.07;29.72;8.5;35;10.8;27;20;21;20
4838;20150715;72;59;66;M;52;57;0;1;-;-; ;M;M;M;0.00;29.33;30.00;5.8;4;6.2;19;10;13;10
4838;20150716;75;58;67;M;60;63;0;2;-;-;RA BR VCTS;M;M;M;0.88;29.23;29.94;4.4;15;5.9;21;150;17;160
4838;20150717;93;71;82;M;69;72;0;17;-;-;TSRA BR;M;M;M;0.02;29.10;29.79;4.6;23;6.2;22;310;17;320
4838;20150718;89;71;80;M;70;73;0;15;-;-;TS FG+ VCTS;M;M;M;0.95;29.15;29.83;4.2;16;7.2;39;30;29;40
4838;20150719;85;66;76;M;64;69;0;11;-;-; ;M;M;M;0.00;29.20;29.87;4.3;29;5.7;26;290;21;310
4838;20150720;86;61;74;M;63;68;0;9;-;-; ;M;M;M;  T;29.11;29.80;5.8;27;6.7;22;250;16;270
4838;20150721;80;64;72;M;55;62;0;7;-;-; ;M;M;M;0.00;29.22;29.89;6.0;34;6.8;23;320;17;340
4838;20150722;84;62;73;M;55;62;0;8;-;-; ;M;M;M;0.00;29.29;29.96;0.3;2;2.3;13;300;9;110
4838;20150723;85;61;73;M;58;64;0;8;-;-; ;M;M;M;0.00;29.32;30.00;1.5;8;2.6;14;90;12;80
4838;20150724;85;63;74;M;60;66;0;9;-;-; ;M;M;M;0.00;29.29;29.98;6.0;22;6.3;26;200;21;180
4838;20150725;90;68;79;M;67;71;0;14;-;-; ;M;M;M;0.00;29.24;29.93;1.8;32;6.9;23;270;15;320
4838;20150726;79;64;72;M;64;67;0;7;-;-; ;M;M;M;  T;29.28;29.96;2.6;5;3.0;12;60;9;40
4838;20150727;86;67;77;M;64;68;0;12;-;-; ;M;M;M;0.00;29.31;29.99;4.5;8;5.4;19;100;15;120
4838;20150728;90;67;79;M;68;72;0;14;-;-;RA;M;M;M;  T;29.26;29.95;2.9;14;4.1;23;110;17;110
4838;20150729;88;72;80;M;59;67;0;15;-;-; ;M;M;M;  T;29.28;29.96;8.6;28;9.9;28;280;21;270
4838;20150730;88;67;78;M;55;65;0;13;-;-; ;M;M;M;0.00;29.34;30.01;8.8;28;9.2;28;310;21;320
4838;20150731;87;68;78;M;52;63;0;13;-;-; ;M;M;M;0.00;29.28;29.98;9.9;30;10.4;36;300;25;310
14819;20150701;68;58;63;M;52;57;2;0;-;-; ;M;M;M;0.00;29.31;29.96;8.6;5;9.1;19;60;16;70
14819;20150702;71;56;64;M;54;58;1;0;-;-; ;M;M;M;0.00;29.31;29.97;10.7;3;11.1;23;30;17;50
14819;20150703;77;61;69;M;55;61;0;4;-;-; ;M;M;M;0.00;29.28;29.93;4.4;7;5.9;18;70;13;90
14819;20150704;84;62;73;M;57;63;0;8;-;-;FU;M;M;M;0.00;29.33;29.97;0.8;20;3.5;15;290;12;220
14819;20150705;85;65;75;M;60;67;0;10;-;-;HZ FU;M;M;M;0.00;29.38;30.01;4.2;20;4.9;22;160;14;220
14819;20150706;88;71;80;M;67;70;0;15;-;-;RA HZ;M;M;M;0.56;29.23;29.90;8.6;19;10.6;30;270;23;270
14819;20150707;74;59;67;M;52;58;0;2;-;-;RA BR;M;M;M;0.25;29.36;29.99;12.1;2;13.8;32;30;26;30
14819;20150708;68;59;64;M;55;59;1;0;-;-;RA DZ BR HZ;M;M;M;  T;29.34;30.02;7.0;6;8.1;16;80;13;40
14819;20150709;74;61;68;M;56;61;0;3;-;-;DZ BR HZ;M;M;M;0.04;29.35;29.99;3.7;4;7.6;18;20;15;360
14819;20150710;82;63;73;M;56;63;0;8;-;-;BR;M;M;M;0.00;29.44;30.07;1.3;11;4.0;17;80;14;90
14819;20150711;81;65;73;M;60;65;0;8;-;-;RA BR;M;M;M;0.03;29.42;30.07;4.6;15;5.0;23;170;13;120
14819;20150712;83;69;76;M;65;69;0;11;-;-;RA DZ BR;M;M;M;0.06;29.28;29.94;6.2;10;7.3;18;80;13;160
14819;20150713;88;70;79;M;68;71;0;14;-;-;TSRA;M;M;M;0.66;29.02;29.67;7.2;20;11.1;37;340;30;330
14819;20150714;84;64;74;M;62;66;0;9;-;-; ;M;M;M;0.00;29.08;29.69;9.6;35;12.6;29;30;24;40
14819;20150715;76;62;69;M;53;60;0;4;-;-; ;M;M;M;0.00;29.34;29.96;8.5;3;9.3;24;20;17;10
14819;20150716;79;63;71;M;61;65;0;6;-;-;TSRA RA BR;M;M;M;0.52;29.25;29.91;6.9;15;8.5;25;130;18;140
14819;20150717;93;74;84;M;71;74;0;19;-;-;RA BR;M;M;M;0.03;29.13;29.76;5.8;23;8.1;22;120;18;120
14819;20150718;93;76;85;M;71;74;0;20;-;-; ;M;M;M;0.03;29.18;29.80;4.3;19;8.9;38;20;29;20
14819;20150719;88;72;80;M;67;72;0;15;-;-; ;M;M;M;0.00;29.21;29.84;4.0;28;7.3;28;280;22;280
14819;20150720;89;68;79;M;63;69;0;14;-;-; ;M;M;M;0.00;29.13;29.77;6.6;25;7.2;21;260;16;260
14819;20150721;82;70;76;M;54;63;0;11;-;-; ;M;M;M;0.00;29.23;29.85;5.4;2;8.2;23;310;15;10
14819;20150722;84;67;76;M;54;63;0;11;-;-; ;M;M;M;0.00;29.31;29.93;2.3;11;4.9;17;80;13;100
14819;20150723;86;67;77;M;57;65;0;12;-;-; ;M;M;M;0.00;29.34;29.97;2.5;9;4.1;19;80;14;70
14819;20150724;87;69;78;M;61;67;0;13;-;-; ;M;M;M;0.00;29.31;29.95;7.6;20;8.1;27;170;21;180
14819;20150725;92;73;83;M;68;72;0;18;-;-; ;M;M;M;0.00;29.26;29.89;0.9;5;8.9;22;40;20;40
14819;20150726;82;71;77;M;64;69;0;12;-;-;RA;M;M;M;  T;29.28;29.92;4.5;7;5.4;15;80;12;50
14819;20150727;90;71;81;M;64;70;0;16;-;-;HZ;M;M;M;0.00;29.31;29.95;8.0;8;8.3;24;110;17;70
14819;20150728;94;74;84;M;68;73;0;19;-;-; ;M;M;M;0.00;29.28;29.91;4.7;16;6.8;20;180;16;160
14819;20150729;90;74;82;M;61;69;0;17;-;-;TS RA BR;M;M;M;0.07;29.31;29.93;8.4;28;10.3;31;280;22;280
14819;20150730;90;69;80;M;56;66;0;15;-;-; ;M;M;M;0.00;29.36;29.99;10.8;28;11.2;28;280;22;280
14819;20150731;90;70;80;M;54;64;0;15;-;-; ;M;M;M;  T;29.31;29.95;10.1;29;10.9;35;300;28;290
94846;20150701;69;54;62;-10;51;55;3;0;420;1931; ;0;M;0.0;0.00;29.25;29.97;7.0;4;7.4;22;30;14;60
94846;20150702;69;53;61;-11;52;55;4;0;420;1931;BR;0;M;0.0;0.00;29.26;29.99;9.1;4;9.3;21;50;17;40
94846;20150703;77;55;66;-6;53;59;0;1;421;1931; ;0;M;0.0;0.00;29.23;29.95;2.9;7;4.4;14;60;12;60
94846;20150704;81;59;70;-2;55;62;0;5;422;1930;FU;0;M;0.0;0.00;29.27;29.98;1.4;25;4.4;15;260;10;70
94846;20150705;83;60;72;0;60;65;0;7;422;1930;BR FU;0;M;0.0;0.00;29.31;30.03;4.9;19;5.2;17;210;13;180
94846;20150706;85;64;75;3;67;70;0;10;423;1930;TSRA RA BR HZ;0;M;0.0;0.49;29.17;29.91;8.1;20;9.7;32;270;26;280
94846;20150707;71;55;63;-9;51;56;2;0;423;1930;RA BR;0;M;0.0;0.27;29.31;30.00;12.5;3;14.3;32;20;25;30
94846;20150708;67;54;61;-12;54;57;4;0;424;1929;RA DZ BR;0;M;0.0;0.07;29.29;30.03;6.7;5;7.7;17;30;13;70
94846;20150709;77;58;68;-5;55;59;0;3;425;1929;DZ BR;0;M;0.0;  T;29.29;30.00;4.1;1;7.1;16;10;14;20
94846;20150710;83;59;71;-2;56;62;0;6;425;1929;BR;0;M;0.0;0.00;29.38;30.08;1.5;8;3.7;15;80;12;100
94846;20150711;78;61;70;-3;61;65;0;5;426;1928;RA;0;M;0.0;0.03;29.36;30.08;4.5;16;5.1;18;190;13;140
94846;20150712;83;69;76;3;66;69;0;11;427;1928;BR HZ;0;M;0.0;  T;29.22;29.95;4.7;12;6.2;18;130;14;130
94846;20150713;86;68;77;4;69;71;0;12;428;1927;TSRA BR;0;M;0.0;0.42;28.95;29.68;6.2;20;9.6;40;320;32;320
94846;20150714;83;61;72;-1;62;66;0;7;428;1927; ;0;M;0.0;0.00;29.03;29.71;9.1;35;12.6;36;10;24;10
94846;20150715;75;59;67;-7;52;58;0;2;429;1926; ;0;M;0.0;0.00;29.28;29.98;8.0;4;8.6;19;10;16;20
94846;20150716;75;58;67;-7;62;64;0;2;430;1925;RA BR;0;M;0.0;0.97;29.18;29.92;5.9;14;7.7;26;150;21;150
94846;20150717;92;71;82;8;71;74;0;17;431;1925;BR;0;M;0.0;0.06;29.07;29.78;6.5;23;8.0;33;260;23;290
94846;20150718;89;73;81;7;72;74;0;16;432;1924; ;0;M;0.0;0.54;29.12;29.82;3.7;18;8.2;30;30;23;150
94846;20150719;85;65;75;1;66;70;0;10;433;1923; ;0;M;0.0;0.00;29.15;29.86;6.7;29;8.2;27;320;21;300
94846;20150720;85;63;74;0;64;68;0;9;433;1923; ;0;M;0.0;  T;29.07;29.78;8.0;27;8.5;22;250;17;260
94846;20150721;82;65;74;0;55;63;0;9;434;1922; ;0;M;0.0;0.00;29.18;29.87;7.9;34;8.6;22;330;18;340
94846;20150722;83;64;74;0;55;63;0;9;435;1921; ;0;M;0.0;0.00;29.24;29.95;0.2;15;4.9;14;90;12;100
94846;20150723;85;63;74;0;58;65;0;9;436;1920; ;0;M;0.0;0.00;29.28;29.99;2.3;9;4.1;16;40;12;100
94846;20150724;84;64;74;0;62;67;0;9;437;1919; ;0;M;0.0;0.00;29.26;29.97;6.3;21;6.7;26;210;18;200
94846;20150725;91;69;80;6;68;71;0;15;438;1918; ;0;M;0.0;0.00;29.20;29.91;2.7;33;7.8;20;70;16;60
94846;20150726;80;64;72;-2;65;68;0;7;439;1918; ;0;M;0.0;  T;29.23;29.94;4.1;6;5.0;17;40;12;70
94846;20150727;88;67;78;4;65;69;0;13;440;1917; ;0;M;0.0;0.00;29.26;29.97;7.4;8;8.6;22;110;17;110
94846;20150728;91;67;79;5;69;72;0;14;441;1916; ;0;M;0.0;0.00;29.23;29.93;3.5;17;5.8;23;130;17;140
94846;20150729;88;70;79;5;61;68;0;14;442;1915;RA;0;M;0.0;  T;29.25;29.95;9.6;29;10.9;26;280;21;330
94846;20150730;88;65;77;3;57;65;0;12;443;1914; ;0;M;0.0;0.00;29.30;30.01;11.1;29;11.6;28;320;23;300
94846;20150731;87;67;77;3;54;63;0;12;444;1913; ;0;M;0.0;0.00;29.25;29.97;11.6;29;12.3;34;320;26;320
4838;20150801;87;64;76;M;57;65;0;11;-;-; ;M;M;M;0.00;29.24;29.93;7.6;27;8.0;26;290;20;300
4838;20150802;92;67;80;M;65;70;0;15;-;-;TS RA BR VCTS;M;M;M;0.57;29.07;29.76;11.9;23;13.1;39;230;26;240
4838;20150803;82;67;75;M;54;62;0;10;-;-; ;M;M;M;0.00;29.18;29.84;7.4;31;8.2;26;320;21;310
4838;20150804;82;61;72;M;54;62;0;7;-;-; ;M;M;M;0.00;29.29;29.96;4.2;30;5.2;22;280;17;290
4838;20150805;81;58;70;M;57;63;0;5;-;-; ;M;M;M;0.00;29.34;30.03;3.3;7;3.7;15;60;12;70
4838;20150806;80;63;72;M;61;65;0;7;-;-; ;M;M;M;0.00;29.27;29.96;4.7;5;5.1;17;70;13;50
4838;20150807;84;64;74;M;58;65;0;9;-;-; ;M;M;M;0.00;29.20;29.89;6.9;19;7.4;24;160;18;190
4838;20150808;81;68;75;M;64;67;0;10;-;-; ;M;M;M;0.00;29.26;29.93;2.3;31;5.8;17;290;14;320
4838;20150809;80;67;74;M;66;68;0;9;-;-;BR HZ;M;M;M;0.00;29.25;29.94;1.9;14;3.0;13;150;10;150
4838;20150810;84;68;76;M;66;69;0;11;-;-;RA BR HZ VCTS;M;M;M;0.21;29.20;29.88;2.3;35;3.4;24;30;18;40
4838;20150811;80;62;71;M;59;64;0;6;-;-; ;M;M;M;0.00;29.39;30.05;3.8;3;5.2;19;60;14;50
4838;20150812;77;60;69;M;59;64;0;4;-;-; ;M;M;M;0.00;29.44;30.14;2.1;10;3.9;15;70;12;40
4838;20150813;86;64;75;M;60;66;0;10;-;-; ;M;M;M;0.00;29.39;30.07;8.1;24;8.5;24;220;17;220
4838;20150814;91;68;80;M;65;70;0;15;-;-;TS TSRA VCTS;M;M;M;0.26;29.41;30.08;6.4;27;8.7;42;360;29;340
4838;20150815;90;68;79;M;67;71;0;14;-;-;TS;M;M;M;0.01;29.41;30.09;1.8;24;4.3;29;280;22;270
4838;20150816;90;70;80;M;66;71;0;15;-;-; ;M;M;M;0.00;29.38;30.07;6.7;21;7.2;22;200;16;200
4838;20150817;89;70;80;M;67;70;0;15;-;-;VCTS;M;M;M;0.50;29.30;29.99;3.7;20;6.1;28;240;17;230
4838;20150818;84;69;77;M;66;69;0;12;-;-;RA BR VCTS;M;M;M;0.37;29.10;29.81;7.4;18;8.0;35;170;26;180
4838;20150819;77;63;70;M;58;63;0;5;-;-;RA;M;M;M;  T;29.02;29.70;12.2;22;13.1;30;200;24;210
4838;20150820;74;57;66;M;51;57;0;1;-;-; ;M;M;M;0.00;29.21;29.86;10.7;26;10.9;33;270;23;260
4838;20150821;84;54;69;M;54;61;0;4;-;-; ;M;M;M;0.00;29.39;30.06;6.2;20;6.7;21;200;16;180
4838;20150822;82;60;71;M;55;62;0;6;-;-; ;M;M;M;0.00;29.34;30.05;8.2;17;8.7;27;180;23;180
4838;20150823;77;62;70;M;56;62;0;5;-;-;RA;M;M;M;0.01;29.19;29.89;7.3;25;10.4;31;300;23;270
4838;20150824;74;56;65;M;46;55;0;0;-;-; ;M;M;M;0.00;29.26;29.94;11.5;28;12.4;32;220;24;290
4838;20150825;71;59;65;M;50;56;0;0;-;-; ;M;M;M;0.00;29.34;30.03;4.7;31;6.8;22;270;14;280
4838;20150826;65;54;60;M;52;56;5;0;-;-; ;M;M;M;0.00;29.47;30.15;2.8;34;3.5;12;320;10;320
4838;20150827;74;50;62;M;52;56;3;0;-;-; ;M;M;M;0.00;29.47;30.17;1.7;9;2.3;17;70;12;90
4838;20150828;74;54;64;M;58;61;1;0;-;-;BR;M;M;M;0.00;29.41;30.11;1.3;18;2.9;14;230;10;230
